bbgaeaghcdcbbceffaibebbddhdgch,4
bicdbciefebcdbebedbeechehfddbd,2
caifihigfbficgicheieadbbcdcahb,1
eihhidddfcadgfefahcdbchhbbgbii,2
gaidadegccdihicahfaigbcciebdfb,4
hhffeeiacchdhdbeggaidbhcbghcdb,0
cafdcddihdebibcdbbhcifedcbhfie,1
edbchdigdhgcdagffidfaibhdicdie,4
gggebfffebcdfihehhbhecbcgcehdc,1
gfefbhgciebehddhgcdehdhcbfaice,4
ebgidbdafbbbhbcdfbhgedigecgdbd,1
ahhchaidfcabbgebdhdedbfbhcchgf,0
gachccbgbaidehdbcbdiibfcgeghcc,0
ahdbhbbbfeeigchhbfdhdcbhbcdibh,1
eidcefigdieiihbgecgcccchfddebg,3
fgicdacdbcfebdcddiciifebhciecf,2
giaabfdhfhiihcdhdgiccfaifghgbi,4
ibhahbegaifhecghaibcdebhcieddi,1
bedcdacdifcgcfdgffeehfgdbddeib,2
baidcigbcigdchbcgeehgebiehgidi,0
icdfgfbfahgedhbafdeacdccdhhfdb,2
fecdeggheffaicfgdiehdebighfhie,4
ffbafihbcdeghehcfifddghebdbgdc,1
chcgiiaehaidebibhcgiigbibgchei,0
ibbchhifddedbcefdeihghgcbbgfgc,3
fghiafadibacihhhhbbaaidaibbeib,0
gacgfchgeiegbcefceheededdedcch,3
gighdfbfehddfcddfbgibfaifigfhe,4
cggbiabgceihbdbggbefhaeeiiceff,3
hiafcbidbeahecdeibccffaiefbbef,4
bibceebgcfcdaddbbcfaigbefdcgcd,4
cdfccffcihcifdcghihhicedeehfhd,2
gfgcacdabbecdfaifbhffdibihhbdd,4
fcbccdefacefgcchcihchiehbfbgdh,3
cabgebhfhfeiahbddbaaeeaicefdbf,3
bahdfbedbidfbhdiaaabcdgdhfiicf,1
gahcedccefghbbhdbegibfcbgiicgc,3
cdfceedcebgddfhihcbgeffgccidbd,2
iiacdcadehcfaiicgegbigeegbdebb,4
gdiaebcdfbidfbfaihgebbchhifidd,4
gfdfhcaggcigggdefacefgdfgbgfficc,3
ibdegidhcedfdeeceeeceffedbbhgc,3
eddgaiefhacbiidhgagefbhfbcdicf,2
ebcdihhgichgdfihdghggefhdebbfh,1
ffhcdbihddhfaicgggeffhgdbfcihb,4
bgebfhcheiicefbcgbddbfcigefcdb,3
ahaehicdefbgcafaideifdbfiehcff,4
heihacihdhdebcbcdefhiihcbcdbhi,1
dbbbfcceibcdgehgeihdifddbefihf,1
fagfcidicgbcffbefhbcgibhbcdehh,1
hggiibbehdbdgfgaicdbhbfhbfaigc,4
ifaabegedbcefhddidibdgbhcccbif,3
bgacbddhhbbcdgghbbdicefcgcegcc,1
deigicbaidafebfbfgidfcfbbhhcbe,0
egcaefbcefiebiffcdchfhdggfbidf,3
fecfehddhidicdgcgfdcgehiddfgig,2
cdhdcdeifaieigbcdbfdiieggddgdf,4
hdcdfacechhgicbcdaghdhidibfcfi,1
bidffhhaihahdehgiecdbichfhfaid,4
fcabfaiddihbdbdgbebhcggdedhhcd,0
acdibechifaicchigiibgcbeiceecb,4
hchcebgfiacahebefeffcefhebhdbc,3
cgeiggcdhadigifbfdgeaideabbchb,0
aiafhdihiabdcecaidifibifccdgei,0
efeigabaeecddccbghfbibeeeedbbi,2
icadiicaacghdghgaidhagbbfbefhi,0
giecfifiihdaidgadbdiibdebhccgb,0
fcdgccbdcebdeebdciigfhifcccidh,2
cahaidhacbeighdbdccidcfcdfgiee,0
iabiehfhbfacfifgaabfeehccefecb,3
icdcihccdgfadiefaibicfdidfdbdd,4
fiaggdaidgbhgdifediiaidgadbibf,0
hchggiihfdgfbideheidfebffcdgci,2
hadiaidcbabeehihfbhgbdedebhebed,0
aaihafaeddaidgccbfbbfdhdhceegc,0
hccdachgefifhfdhhfbbheghcccfdhbe,2
chbeeibaibefigechahccdbaeifcef,3
aecgcefibibddebcihegcbidegdfhb,3
fgbbaaccicdfcdiighfgfeiebifiee,2
afgagcdfifheggcidbeigcefhdfcde,3
aabfegidchbbcdedhcedgbdhhcehcb,1
fdhaibcbgdbaaidhgbbebdghdbfihc,0
ehgcebbcighaaecdggghachfechcef,3
dacdbdffegfaicbcbfhgifdgfihhif,4
cafciaddecddcehffdceedggddbfcb,2
eecbaidcfgbidiegdceedgdiedhfgdfc,0
bigifheecafihbbgfgggebbeeicdec,2
igbecechcefbbcfichccggifbfeiif,3
eifbabggbfeaidgaebbhfhhfbggdcc,0
gahbfdgbeghddeahdhhiefecgdcdhc,2
dhdfefghccecadgcgehcdhccfichdf,2
dbigdadcaeefcefdfcbbfefccdhehd,3
gcaeahdebigbghiicddcggfcihhhgf,2
febfgdiechhgcbdhdcggdcdicdggef,2
eibdcdfhaabfaigbcidcdccefdihce,2
fgbgdgcaeefbcgabfaccdhidhgafai,4
abcdfcdebgecifcfcedhbfcfghcicd,2
gbeidcicbfdhacfaidbedbfhccfgfg,0
eghaaigfecfhgebeagieeedfceffbi,3
iaidhchbbhgdfiebbcgghfdfeecbid,0
iihacfgfdbgbdhacdghedaafaidbgc,4
cafgifcaigdddgacfeieebhcdccgef,2
ebihigcgfaifaidbbdbedcbehhhgie,0
dfhiggcgfcdbcbeeeccihgfedciege,2
ibigeddbigfeggeggcdbghfgcfaidc,4
aidicdbggibcbhbbfhcifbhdhidgdf,0
icbhaedhcefcdbhhecfgeddbdgfdbg,3
ibhbhhfciheaidafhbhicbhfcehfhb,0
cbcddghdiiiehgifdfbhhdhcdddhid,1
effidfaiddfebigcceeeffheicbcfg,0
hfidcdehaaidbhfbedhfedegeggifc,0
eigedcgaidaiibifigfbfchiheffcf,0
ffbaidegfbcfciefbififigcihccdf,0
ghccddfidfbcbdcicfegeicbcdghhb,1
fiaccdfchbfihhdibedgifcefdbhdb,2
hdgbgaachfegecefdcdggcehficbed,3
caiaefedgcefhedhgebgchhdhfbebi,3
fcdhbehehfaiideddbhccgedbcicbf,4
icgchcgfgghfddhbefccefbecdhfdd,3
bgfhhidfhchgefiaaeebecefehdich,3
bcdfbibfdedaidiaebiihhbbcbihbg,0
acfiaaacdbdgbgbcgcfbcibcdbhhbb,1
eabcefieigcdfdhbhiehfecibididh,3
ibhhicdechhicbbfcgfdfcehbdfgid,2
fcfebgecddafcdhfgdedfaificfcid,4
beaidicbbhciiihbggfeihebhgciee,0
fiaiebgceffdehbhgdfffhebbeeddc,3
efbcefcbgbbhdcfcehhfhdifihhfec,3
aidgdcbeigfecfgigciggeeicihhfc,0
icbecbcefhggdbhhgdgdfedcheheib,3
igaiafdecdhefdeafaifbgfghebcee,4
fhghiiaffcicdciihfifaihgcgbiif,4
fedcggchfaaeecdbeeecefbgchcgfh,3
hagdcdecegefdfgbieechigfbbffbh,2
hccccaiabbhhfhbhbgddaidggibbie,0
dfihidcgciahbefgiaeieedgcefibh,3
ifbdggcifbdbafeaeaidbdhbdigehi,0
cbcddhhddhiegdedgbdifddhhbeggi,1
febiggaghfiabghcdahdaiddbbbebe,0
efacefbidbghbdcedbccceheiicibg,3
efcahbdhchcdhaeachfaiceefiidbf,4
fdhdhhhcbciahcegdcefdgfefhgfhh,3
habaheaidefhbgicghcbifefegfefh,0
ehgcefgfhihdcfdcddefddidfhicbf,3
iifcdibdeeaacefedhfgeifbgiihch,3
caeadegaceffbcfgcddgiebfdigdgb,3
cgeigbhbeehacegecfaidcebbhigff,0
gcgiighhbhdggiccdfafcaifaigbch,4
igigbdbgchdhhedbcefgiiiheeiheb,3
giihgdeafcddccgfiibihdcbddfgbe,2
gfieceaaggeaheeeedcefdfbhiggdb,3
iieabagdfcddchbgiebeidecdegehe,2
gieagchbhdbhcdccbhchfeghfdefdd,2
fgecgdcfheacfghhcdibceaifaiiic,4
aiehfbaaidafbbhgfdhbbdbfddibhe,0
iechchhafbfhhdchdgbhhcaebcdhah,1
cbfdihdccdedhaidahcbffgiedccbc,0
dfbibbicdffbadifaigbhhddhehfbf,4
cdiceeeebifhhbfidegfbfeghbdbid,2
cedggfgbbfifefbcefgcbiggfbcehe,3
fbaifdgagcgbbcdgihhchecfebbehc,1
dfiieagbdecbaideaebihefchfebec,0
cddhecbeicffadfbefgcefdefgiiei,3
iaffbidhdcbccbacdacfccebibhgid,2
hgbhibdeghgaigcdceabcefdbhhdfe,3
fiieidcefgdbdedbcffifibediibbf,3
gfaahgaaiddabbgbgifcgcbehgbhhh,0
diccfebafbhahfccdacgcefhecfchd,2
deffbagbdihchdhcacbdegehefgcef,3
bccgfbagacgieaidgffcgaaidedfbg,0
fgagdgfifbfdcgcdieagiafaiideci,4
bgacbbgaceabfffbcdcbcgdhfaibdb,4
afeaheihgbaidfgfbbhdggfbeiehid,0
igccaaibcecdhghfdefaibccfcdiid,4
fecabdhhacadadiifaghdbcdbihiic,1
deicdbcbbhfbbdebbehdifbghggebb,2
fidggfbficaidhiiicdhhfaecfaidc,4
aidgdfbgcccifihigddffgddebbddi,0
deceicigcdhadicdfaibgdcciiecbc,4
iaehgibccchbfihdffcdhbdbeifai,4
deagehigdeghbcdifhgiibehhebhec,1
dadecbfficicdaidibifaieghdeife,4
gghaidfdbbhhhgfhgeggiibdhcfbed,0
fidhaeehhbheiecdgcbchgeedgfegi,2
ihaidifcbeehfdfeefhbeffbhbegee,0
gbidiiicaeebcefhiffiififgeieef,3
caaifegaihfchbahbchddedfcefdie,3
aecgfaahfbfffdhffheiebbeafceff,3
bbccdbcggceiffbcdhiecfdbibhbbi,2
eebacedhfbbaabhgcceicceffheigc,3
gdbcdabfaaidfeebeggdghghicehbi,0
iiehcabgegbeiebcdaeiibffaieiie,4
eiiebihdbggfagifadgaidifdbeedd,0
eidcefebhgbccheehieggiehhccgie,3
cgcdfcdhcedgcdhegdgdbhcccffefd,2
gcffeiacefhhhgdbiihfhcggefiggi,3
ebghfaahbaidigfbfedfcfchicbffg,0
iehigabhiehbcfghdeaidhfhbeebgi,0
igecieccdheigfefaibfceeghdbiee,4
aiaeebhbgefdgieeihcachehacefec,3
beicdbcggfcgcgecddchdebghfbhb,2
fdbigebiaaccdgaigfafaidediiibi,4
gahgghcbhbafcfecicdfiegbifaibg,4
ghcbchgaiihaddfaebbdcabbcdfbhe,1
ahcgibcficcdeeiefcdeaageifaibd,4
iafehdiadaidcgabbiifhgbifgbhdf,0
cidcgifibeaeciacgcigiaacicdbcb,2
cbfhdeeacbefgeiebbhfhehafdcddc,2
cccbhffcfeifcefdhdfchhedgdehhe,3
eghhfbecbgcchhcdcaeedbfaifhcdi,4
bgbfaegcfeaccefhghfefehhcdgddh,3
facigdcbdicbedgfgdaidbgbbcbibf,0
fcagegacefdhhhbgeffgffbidiegfe,3
ccdihiffbfaififidfbegfiebidffd,4
dieaicefdeigffcibhedfifceecfbi,3
faieiiiiefaaahdciggcdggcidgfai,4
gigdafdibidfcaibcgfehgcefcefei,3
didaceefagdfhaecbfacaaidghibfh,0
eedefhcefdcghehfdiigbgiiheechi,3
badfcaidbfdbehdcibdhbhfdgebheh,0
cgbafcefaacdaagdgefaiddedgcbcd,4
deghcddcecgbdiecicbdfibhcddehf,2
iebbibcdehhdfbegddchhbbfbihheb,1
bhbihidibheihcdcgeifiaidddbbde,0
fdahehgcefccfidgcefeedfeeidchc,3
dcgiccdeageacddafahifaiedbhifi,4
iaihdcddacgidfaihbhhcbcgghcbif,4
ccbagbifeahebeegdibfabcdcghggi,1
daidghgbdibfcfiidgedgdhfbcfieb,0
dffedfigaggicdgdbbfdfaifididfe,4
gbigcfdcdhcbhcgegbcgbgfcehfhgg,2
dchfcdhacafbdeafbcbaidiehbgbdg,0
eehbcdbhhifeedfddcbegbbgddbdgg,1
gefgfchefdadcdecgbefebbhecdfbi,2
feheiifhabegaihgiccdcebeabfaic,4
fdgdfeaddgdaedhidchbcdbihgegig,1
dihfbaidhebbceigghdibcgbbbdccc,0
bbhfchabbabaidchibiccfecbcfici,0
chgcaddhehbaffaaafheifgfbcdadh,1
idigghdabgcfhibfcefccefigihbbi,3
gfhfdhbehgfgdedfaigbcdfghbefii,1
ccfcfhdbabgcbcdgehcgbiebdigifg,1
eidgceiddifdfedccefdedbifbgcgd,3
cadfacdfbehggfaibebeehghdgdcbh,4
dcfeedbchiaigabfeedeabcdafhehg,1
dghhdegeadfefgacaidegbbfidfdbf,0
ecfeigbbeaegbcefiggfbbghfhbgcf,3
cgciccdeaafaieihabcdbihbgcbich,1
fhdfbbbdiffhiicdifbfcfhbbccdhc,2
hcifdgabidcehhaefhefbcefdeigid,3
dbggbhhchiddbcddhheidibbdcggcd,1
ihggdgifcbhffgfaidddebfgfegfhi,0
adfgebaaaidhghbddbhichfeibhceg,0
egfhgdbcdiahgicfdhgbgcbcfghfcb,1
difaficdaabcdfgheiddiiigbgccde,1
ahcddbgiheacgdibebgibeafcefgbf,3
fbfaceedfcefefcbbfhcihhfbefhdc,3
bhccbcdahhdbdfebicgidifieifcfh,1
gidafbhebdcefidccbdccgdhggbifc,3
faaedehiiacdbbeifgdfdcbbbcdaih,1
ehhhbcababidhdagibebeahcbecdfc,2
fbbecidificehacbefegefbcefiehf,3
cfagdfbffedggaidhhibiggdgcgicd,0
ggffhdefdhhaaidihgbebcbhfhiiie,0
gcdcdghbdfaibeheceegbhcddibdii,4
ffbahffhbeiaideadbfgdgfhibbfhi,0
iefeeeecchcgdcdgifgfgfaihbbfgg,4
fgidaaididabfibeigficieccccdbb,0
haidcdhbdfbifgficfffdbiffihecf,0
iediebdabhacefgbaidibdbfiifhef,0
cifgahhfcdacbibhchgbdgdehcfdfe,2
ecddfaidbfcbihdhbdhfgdbccbibch,0
ibidfdheicegcaeeeeehehegefccef,3
diggecabhfdhcfiefaicdcfhidafai,4
chdhgdehicddhbcecfaiiccccegdfc,4
afcdcbgaaddficdhcbcdcdedhddibb,2
iaahbgeceedhcddciihcbghfcbcige,2
ddaighbaieiiaeccfaacbcdecfeicb,2
dbffhagdcdhcgbfggdcidhgeideieb,2
fdceigficdaehahffaicfbbddciifd,4
eigbccdheiebfegfcaidggfbeifibd,0
ffbgcgfaidegcbieffgighcgdiiihi,0
bghghfiabaigaghehgbceaidfaibcf,0
agcddcbgfifhbcdcbcbhgeebgfehhd,2
cgeidcceefhccbdbggbgbcdhghdhbh,1
fgdaabgfihdaidhicbgfcidfeehfeh,0
eeghiaeaidfghbefefghbhgdgffhgg,0
daaegifgcbcaechcefdbiebeeifbhd,3
aihdeffcefeidcdcfggiecfibigceh,3
hghcabhgeeeaiceffgdbgeebigifcb,3
gfacdbghaicfaibehdghhchdfhgbfi,4
hgecedhadadgadbffhcafcaeiecefc,3
fcdfedicgfaidhhgfdbfdgfhheifdd,4
bgahfaedifgibhdhafhgggicddcfdf,2
aeiffhhbddeghcdacdfcfhdfccicib,2
hfdbibeebcahciicaideagbecbbebb,0
hhefeaiddaebgecgbdhbbedhhfhfcg,0
iebcdgbhficciedhebehcgigihgigh,1
cdbdabeffaiiddfdfgfgdidgbbgebd,4
eibaghchbgcegacdffaidhfaiebc,4
febfhdhhhifgaeceedacefidgffdhf,3
igbacihfbafbcdeehbifdcdchfhheg,1
fddedbcdaehbidiihefhhdcebfcidf,1
begbhihdcdibaeiifaicgedbehdggh,4
dcfhbcddbhhddbcedbhdifhfegebhi,1
ebdghdhbehcbaidihhbdefhcedfffi,0
edhbebicefhficefdhicfbgeigehbb,3
dfcfcfgbcdefcigffaigiibcfdiidd,4
dbcdfbcbacagedaheeaighegcdccfi,2
cggahaididibihffghegfdhbdgggg,0
haiciifhigiibbbfaidgiibdhgbgdd,0
gfddfgedfdebbgfffhcdgcidgcifbb,2
bfccdccgchhgdbdchcbcecibecidib,2
cfffehcfbbcecahdifbcdaihcfeghb,1
hdagcfhgcchaecdegbhabfaiiddied,4
ggddbcddehgibggcigfdcfiheebibi,1
aebbieidicbbcdfbhcedicfbcbfgib,1
ggaeiibhgdbgcebaidiaebedifdfhf,0
iaeciididdhhidbcdccigifbbhhcdb,2
fcicafidchgbdaehhggfbbcdfdhddg,1
hididabcaaifecggcdccddbiffhhhf,2
hidabcdibhgfiidhfehcehfbgfbhed,1
gffbgegfaidcbbbhhcfecfdddccihde,0
chbbhdgecibifchbfcccihibcdabhf,1
aidebhbhggfbhbgghddegcdbghebfi,0
dbggddccabicfchadgacdhebficfai,4
cebebggddbgiaidbfcbiefchfbcggd,0
igeicdfefcaifaibchihchchihgggh,4
afbcdhhhghbdffeggfcbefcihebfgd,1
ebbbfcgcegddcaaaidifdbhcffhceb,0
ceigcefhgccgbhhfdciccgdibggbbc,3
fdffhcaaffgieeahhibdfdebgcefcc,3
bghhdieeebcdaghbbggbgiddggbheb,1
cdfchdhccdbdchihifhgebggiibfdc,2
ggcbddgdbhhbhcdccibhfebcidffgh,2
diaeadecefieadcefgedbiieccdief,3
iififhgbbbghfbcdeghiiefhcdided,1
aieechcefgechdhfcgbcecchdghehe,3
bgbcdccgeecbchecebchdfeiidfdfc,2
baiacdeaifgffaihdgbeeefhehfieh,4
dcfedbhbfgabcbaecgcefggbecgcef,3
aaebaidbhdbhcfgeghcdcbhgcccgfh,0
hcgiedeaecacgafecbcefhgeehdfcc,3
iefadaidcccbdgggbbbccbiggcbhbf,0
hcbaefbicdbbchfgfaicchfbgdgifi,4
acebfhhheidaiaceaaddddidcdbcdg,2
dffdhifahcidacdchecfifaiebccbc,4
idhfaghgedeggbcdefhdcghiigicfi,1
bghcdcchdecehbhdgefdeddhfcibdi,2
iehcbgbcdgbbgdebdeaidbfdbbbhbh,0
hcdccbcgdhfcbifceeihhbeechcbbi,2
heddgcdgbahdbehcdeabddifaieech,4
fbhbfiaeddcefbfedcecibbechicdh,3
ffbhhabbghcbibfaffcdgcdccedcgg,2
ddaeggfbddeihfigfabcdbcigffbih,2
abiaebcdfhhcchifcgheffifbhbeef,1
aadecbgedcbcagcdgefichfaifhifg,4
baadfabegieaehcdbciehcdbfhfgif,2
egahigcdhchdcbiecdcfhfeddedief,2
ediafdheeheceffccfgdehicddhegb,3
hcfcidhagbgdaicgegiadeebecefbb,3
dagefcdachbhdfiicchghihehbhdfb,2
cbigadhhbdacbccfdcdebcdfbhiehc,1
bgiecgcgdfgcdeacggcfaiceieiife,4
ibigcegbehadiiaaabcdgdhfchggce,1
adgheafagdbibfhecbadddbbcdihh,1
fbcfbefbagecdghicfgfaibggfiecb,4
dgifgaddadbiicbdaeaahehhcefdgc,3
hideehbddeaaiiefecefbcfcdgfded,3
cdacicbdehghicgebdcifffddcicfc,2
ddhbeaeiafgcbfcacciefgcefdfffb,3
beiibdcgacdgchgighgeggdiiehdih,2
ieidbdegfeifcefdbbhechdidgchfe,3
bhahaefeeidagifbdideddcefbdfgc,3
cdcdecfbchbbeggbifdibdgbhcfdie,2
idifbiihcdiacbbhfaieibgedchgic,4
afdgdfaidagbbdfdibfiieegehbhhd,0
cgfabcddebcdcghcbibhcficheicic,1
ccgcdcciddbbdifiigcfgbffdefdff,2
eceghcefddidheifgeeffcgfecgbch,3
iibeaaegiahbbfcggfgihaidfhibgd,0
abcdhcgbbchigigffdhbihfdbdfcef,2
iccdiedacffaiegghhedbchccgibbg,4
cgcafdabicfceaicefgggeeifbciee,3
ggicgbiaccebfeibcefdhfiegheech,3
daddicbagcfdahdcdecdfbdbbgfhdf,2
chhffbhggfhhcdfcchgcegdfbgibdc,2
aghfgachababhbcahggcabaaidhigb,0
dhehgedacdaaacdcehgfcfaifcfbff,4
dagcfcbabehbceafdibdbdbcdeeheb,1
fhghbicdabiaecfaihechiihibhgeg,4
efaidhedbihciighcedebicghhggfb,0
gcgiibfhbafiieafaidcfdbdiichbd,0
ebgfaidiccbbhgbddfggbcfidefbdb,0
hcgihhahgbgagcebifgfhcebcddihd,1
ichebbfiageggbcdahhecchgcigeeb,1
bdidaadafhibaghffdhiiiddececef,3
hdhchieahbccdiadefcfaigbcchheg,4
bfaeiegiaeabhgcdiceicdchhcgcic,2
aiceichbccbfiihbeaecefdehifdg,3
idbiecbbcdehgdfeeaidfahbiggbgd,0
deeceeghcdecfdibedefdfbidehhhg,2
ggfehgdadbbegechaaidhidbdecchg,0
eabaigieadbcfccfgbigcibfecgcef,3
aedeabgeeeidbbfacbeheeecefegef,3
caighehccefdiigbihbbfbbccbecgg,3
fbebahiahhcdecdebbcbibhhghiggghd,2
iahbeiifaaedebcdcghchddgeegeeh,1
efdcefghggceibeidhedihhhggbhhd,3
deeiafgegcffhccdgcggcfcchccdic,2
bfcdeaafhacghehfbbbabaffebdcef,3
cedhbhhcccffeeahihgieedcefgfbb,3
ddhbihdiacdcaiggbfaiicibccbfdd,4
fifhgficfecdeegdbdfaiiffigfbfg,4
adaideifbiedhdbdghhficfiiccieb,0
dgghecdfeefaefaifggdfchiifhihc,4
agefacbcfdhceaicefciibdfgiggdi,3
eeecefbigceifdbiedheibffbhgehg,3
gifhggaigdddcddhibefcaidhiab,0
chbicdcafifffaicfgifbefiieggid,4
ideeafehcdghhabhfaiiegcfihbhde,4
hdbcfciebcdbhhihfcggghfgfhefcc,1
debicbaceeeigbcdceebfbfaidibeg,4
deihgdiagbiiiehbcibcdiehecfhde,1
fcaahdhgeacdhdgafcfaicgbefbidh,4
fibfhafefcbcdfihghhbhgcbhbgchf,1
eibficcebccefiggcicggefecfbhhe,3
idccagidaaeccfeaaiddgibdbccifc,0
begaibcdbehbhbidefdgchdhcgiiib,1
cegebhcefgiifcgchhcfeghcfdhbbg,3
dbdaichghiaidabgbfaidgcgbifice,0
cbiififadiadihhcfcaaidchfbfehc,0
cfhbadccdhiifdifaiccbghigcggbe,4
ghcdbcdebddfbdddfebffecdfifcef,2
dbaadcehcihhciihfadebcdeghibde,1
fehgceiccdigegfcchaidcfcbbbibb,0
cicgaigaidhgcbbeghfdbebdhehieb,0
gbgbcadcieacbhgghbcdeehihfbbbg,1
gbifaageebedgdbgcdeehgcgfaiehe,4
cgeaeaieabibdadhagcbicdhccbeii,2
adcgcedighhfbggdadebgcefibbgg,3
ciggheicdgcgddibheddgbgfbhccee,2
cfibfgdcbdahhedeebebecefcfiieb,3
abfigihdceeahadbifbgehbbcdgghi,1
fcebdfcdeceiidfigegbdcbeehihdg,2
hgcgfhiefhhdiegacefdhehchcbbif,3
effeifbaeeaicdhaadhfiigaiddifb,0
dfcegcdfbghbcfaiigbdiegbbdbdge,4
eeeehbhdaaadcgggeebcefhgbehbhf,3
cafcddcdedihdcgbfehfbicecggfdc,2
fhiigebcdeghhfhdehhiiiddiihfhf,1
dcbbfecfaccbdgbgchaidfebbdieie,0
fddagghdbicbabhhcecccefdbhhcgh,3
geegagdciacgccdhcggeddgfehhccd,2
cdhbdhicfaiihgbfigffcddghceegd,4
aeafhcdfcefhhcghcdeddgidbdfhhe,2
efigfcfeeeacefbhedcbeieihfiieb,3
ahhcbcdfgheiheefigefbeeccgiidd,1
dgdcfbigfghaedcfacdicbibcddggg,2
iadffeiiebhhdagbcdhdhgefefibdh,1
hbgfabhfigaaciagbcibghhaidfefb,0
daaeghchhbicbbdacfebbcdgdheieh,1
igddahdfeegibeiiiicdgcbghehdfc,2
ibeecfiedeafaidchgbdcddiicedhd,0
fadicdbdggeifaicfbbgcceggfiece,4
gbeiccefeigeefhhcfeeebceififbb,3
daebceaigdgbhcchaidcbbbggdecee,0
eccebgcefeffcichhgdchfffgibbii,3
gabchfgfhcdihhbiefaifgechdbd,4
cciiieacdgbcgefdbaidbgbbfdffff,0
eaidefcbhddcgfifibhhdebfcbfedd,0
caiiggiaeccbcdeghicehfgibfhefh,1
fcbhecfiffehbcefbeeehbbefgdbih,3
beaidgdaeegdidehbcefdhbcdbfghh,3
cgfbhfbbedadibhhhbcdgehfffgfig,1
iffeiiecgggdbiecdccdddidcdechc,2
bcdffhcifdcgdhdgbcfhdddeechiie,1
fhfhibgcdccidcgheebehcegeifchc,2
dedgcihigeeagcefgiibbcbiibbgec,3
dcffgahfegaceficdhdiiccbffhbcf,3
ihfhgfhffaceahcefcgbhgbhbeggdh,3
ghedbgcggbcdgfheghfcffihchccci,1
bgbaaeedhbcdchhchhdhdhbihbcebf,1
bghbfhhifdfcaicfbcdfihcfehbgfb,1
ibiahgfgfiagagfaidcdabgiiiiffi,0
gfaidecbcdgbcdcegaicfaiifgcgdg,4
ebhafcfchhcbbbadidgbaidfbbbhbf,0
bhdcfaccgeefeadaidcicbddecdedc,0
aeadbficefcdehaabdhehiegbcdihh,1
iiefehdadcddhfafafaihbedcfgihi,4
efgicaacieehhcefgehedhehbdfeih,3
bihagiaidebhbcgefhiehgigdiifii,0
aidcbabbhgdficieeifeghicihedhe,0
dbgbaafcafiefhcefffhdhihegbggf,3
bheehhhebecefbhgiicbbcffbfigcb,3
bicdgchdhdichdgdefbdchcfihgbhe,2
hdaidafabedddeffghfebeebdcebii,0
babiiidhgcaidgaabfidehecbiihdf,0
ffdahfgicdgddcacfaigeedgccgh,4
egbbcdaehgdbdheecfhddfegcdfdbd,1
hbecfdiccdhiibcbdebcdccefcechc,2
edhcefggibgdgiebbdccdfibdheffi,3
bagicbigfcdhaeficfaihiifgbeiig,4
bhddbbbfaacdbchehfchedgdhhgfib,2
dhaeefhgidchbhifiegifaheaicefd,3
fcdhcbichbfceiefdbgdeedcgdihbc,2
cbdahbahfefhcefhdcifhhichdfhib,3
ehaaegagcbaaideddbghgbbffbdfdc,0
dgabbigbcgadgdaeaafcgbiaiddfbb,0
gegadeafdidaefecadfficebhcefdb,3
ehcdhegfdcfaigcgggdefbdfbdicif,4
gaidiiabghigbfdcchdgbdhhefidfg,0
deadhghaggegbehhcefigcfddddcdf,3
ifbdcdcehgidfaihdifcgbdegccbhe,4
cbeifdebeagdfbcdfahibefgfgggig,1
hibggffdcaaedgcefecghehfbcifh,3
dbfecgefchicgibgbebfhgdaidicdb,0
habcghbebehahiebfbebhhcaidheab,0
ighdhcdeefhaafaicfbbbcieediddd,4
bfbcagbcddfhibchggfbghdihidfed,1
daidiedbhceghfffbhdggbebgcdedg,0
cbaeahebdccicegecdcefeciedhbhb,3
ecaiagfhicfhgcfhafcibcdfdhhggg,1
eehceffhdddfifhcgcdcdcdgdbccbf,3
ahbacddeaieaaedccdhibgecfaibch,4
efhcdbgfehcfaidfcbdbeghigbicib,4
gcdfihaiaihebcdfeebeifaighehdf,4
bdghchhfgfagafchigcebhcefddgei,3
cdhcediifbbfcecfeecechceifgieh,2
aghcifddagehbcefehbbbgfhdehedh,3
hecicefiddhecbhgfecebffcfdfggf,3
fdafcfbfccbcdcihcigchchcebcfid,1
ffffhcdbhcefdfaicfifidefffgbgb,4
dgcgdbcgihiigcacigeceecdfchfcc,2
cedfhbfdibffbigebecefgeddebddg,3
bhcdicgfefbebbhihhigfidcgbdccd,2
aigchdfbhgfcdbchcicihgdgbgebic,2
abcdighhbciebcchhidecdghbhbfgh,1
edgeaidcbciefigdggbgdebdcefdbh,3
fgcahgcfagaiccgahiadfbcdcdhfbd,1
fahgeiibahgechccffbdcdacbhbhcb,2
eaicgbhgdaidadibdfifhehhiefibc,0
beccefgicfcaedccefcdidedhgicgc,3
egeecdgdaififaiggdbggcdgfcifee,4
iccdaifbbdfaihcgcifgebhfggheeg,4
hciaidababcihfgddecidgbbgibdee,0
ccdhgbhfcfaiedbfhfhdghdcdeebdb,4
gfbfcdaicccgccbciiachgbcdiahgf,1
cedhihbaehiiiaidibfbhifhhhecbi,0
fheddcefcdffdfdifbbfghgggfghbg,3
egbgfcacaadfeebbbhdcdbbfhhdfai,4
cfcegfhbdfbfcdbeghgafaigcffbeb,4
faefgiaacaidcebbcbifbfdcfchibd,0
cagdcghbcdhehiifdicchefgfeffdd,1
ggeghcefhibbebbbfhbfceccdhbhee,3
heicaideggbgbcdbhchdfbeebefhbc,0
cbabebcdbbhcebcfhbcefgbiebceid,1
gaddcicagcdaehccdcgdgeefaibedc,4
